Gene Name,GenBank Gene ID,Drug ID
GABRA4,U30461, DB00546
GABRA4,U30461, DB00628
GABRA4,U30461, DB00683
GABRA4,U30461, DB00690
GABRA4,U30461, DB00753
GABRA4,U30461, DB00801
GABRA4,U30461, DB00818
GABRA4,U30461, DB00829
GABRA4,U30461, DB00842
GABRA4,U30461, DB00897
GABRA4,U30461, DB01028
GABRA4,U30461, DB01068
GABRA4,U30461, DB01107
GABRA4,U30461, DB01159
GABRA4,U30461, DB01189
GABRA4,U30461, DB01205
GABRA4,U30461, DB01215
GABRA4,U30461, DB01236
GABRA4,U30461, DB01437
GABRA4,U30461, DB01489
GABRA4,U30461, DB01511
GABRA4,U30461, DB01544
GABRA4,U30461, DB01545
GABRA4,U30461, DB01553
GABRA4,U30461, DB01558
GABRA4,U30461, DB01559
GABRA4,U30461, DB01587
GABRA4,U30461, DB01588
GABRA4,U30461, DB01589
GABRA4,U30461, DB01594
GABRA4,U30461, DB01595
GABRA4,U30461, DB01956
GABRA4,U30461, DB09017
GABRA4,U30461, DB09118
GABRA4,U30461, DB09166
GABRA4,U30461, DB11582
GABRA4,U30461, DB11859
GABRA4,U30461, DB12404
GABRA4,U30461, DB13335
GABRA4,U30461, DB13437
GABRA4,U30461, DB13643
GABRA4,U30461, DB13837
GABRA4,U30461, DB13872
GABRA4,U30461, DB14028
GABRA4,U30461, DB14672
GABRA4,U30461, DB14715
GABRA4,U30461, DB14719
GABRA4,U30461, DB15489
CACNA1G,AF134986,DB00347
CACNA1G,AF134986, DB00568
CACNA1G,AF134986, DB00593
CACNA1G,AF134986, DB00909
CACNA1G,AF134986, DB01388
CACNA1G,AF134986, DB04841
CACNA1G,AF134986, DB05246
CACNA1G,AF134986,DB00228
CACNA1G,AF134986, DB11148
CACNA1G,AF134986,DB09231
CACNA1G,AF134986, DB09238
SLC6A2,M65105,DB00191
SLC6A2,M65105, DB00193
SLC6A2,M65105, DB00226
SLC6A2,M65105, DB00234
SLC6A2,M65105, DB00285
SLC6A2,M65105, DB00289
SLC6A2,M65105, DB00321
SLC6A2,M65105, DB00344
SLC6A2,M65105, DB00458
SLC6A2,M65105, DB00476
SLC6A2,M65105, DB00540
SLC6A2,M65105, DB00579
SLC6A2,M65105, DB00726
SLC6A2,M65105, DB00830
SLC6A2,M65105, DB00852
SLC6A2,M65105, DB00907
SLC6A2,M65105, DB00934
SLC6A2,M65105, DB00937
SLC6A2,M65105, DB01105
SLC6A2,M65105, DB01142
SLC6A2,M65105, DB01149
SLC6A2,M65105, DB01151
SLC6A2,M65105, DB01156
SLC6A2,M65105, DB01170
SLC6A2,M65105, DB01173
SLC6A2,M65105, DB01363
SLC6A2,M65105, DB01442
SLC6A2,M65105, DB01454
SLC6A2,M65105, DB01576
SLC6A2,M65105, DB01577
SLC6A2,M65105, DB01579
SLC6A2,M65105, DB04840
SLC6A2,M65105, DB04896
SLC6A2,M65105, DB06204
SLC6A2,M65105, DB06700
SLC6A2,M65105, DB06701
SLC6A2,M65105, DB08918
SLC6A2,M65105, DB09167
SLC6A2,M65105, DB09185
SLC6A2,M65105, DB09225
SLC6A2,M65105, DB13931
SLC6A2,M65105, DB16629
PDE4B,L20966,DB00277
PDE4B,L20966, DB00651
PDE4B,L20966, DB00824
PDE4B,L20966, DB01113
PDE4B,L20966, DB03849
PDE4B,L20966, DB05266
PDE4B,L20966,DB09283
PDE4B,L20966,DB01427
mrcB,X02163,DB00274
mrcB,X02163, DB00303
mrcB,X02163, DB00430
mrcB,X02163, DB00438
mrcB,X02163, DB00689
mrcB,X02163, DB01327
mrcB,X02163, DB01328
mrcB,X02163, DB01329
mrcB,X02163, DB01331
mrcB,X02163, DB01332
mrcB,X02163, DB01414
mrcB,X02163, DB01415
mrcB,X02163, DB01598
mrcB,X02163, DB06211
mrcB,X02163, DB11367
mrcB,X02163,DB00578
mrcB,X02163, DB01000
mrcB,X02163, DB01602
mrcB,X02163, DB09319
TSHR,M73747,DB00024
SCNN1D,U38254,DB00594
SCNN1G,X87160,DB00384
SCNN1G,X87160, DB00594
polA,V00317,DB00548
ADRA1A,D25235,DB00211
ADRA1A,D25235, DB00298
ADRA1A,D25235, DB00346
ADRA1A,D25235, DB00368
ADRA1A,D25235, DB00388
ADRA1A,D25235, DB00449
ADRA1A,D25235, DB00450
ADRA1A,D25235, DB00457
ADRA1A,D25235, DB00477
ADRA1A,D25235, DB00590
ADRA1A,D25235, DB00610
ADRA1A,D25235, DB00668
ADRA1A,D25235, DB00679
ADRA1A,D25235, DB00692
ADRA1A,D25235, DB00696
ADRA1A,D25235, DB00699
ADRA1A,D25235, DB00706
ADRA1A,D25235, DB00723
ADRA1A,D25235, DB00797
ADRA1A,D25235, DB00831
ADRA1A,D25235, DB00852
ADRA1A,D25235, DB00865
ADRA1A,D25235, DB00925
ADRA1A,D25235, DB00935
ADRA1A,D25235, DB00964
ADRA1A,D25235, DB01136
ADRA1A,D25235, DB01162
ADRA1A,D25235, DB01253
ADRA1A,D25235, DB01364
ADRA1A,D25235, DB01472
ADRA1A,D25235, DB01579
ADRA1A,D25235, DB01622
ADRA1A,D25235, DB04855
ADRA1A,D25235, DB06207
ADRA1A,D25235, DB06262
ADRA1A,D25235, DB06694
ADRA1A,D25235, DB06706
ADRA1A,D25235, DB06711
ADRA1A,D25235, DB09202
ADRA1A,D25235, DB11124
ADRA1A,D25235, DB12278
ADRA1A,D25235,DB00346
ADRA1A,D25235, DB00598
ADRA1A,D25235, DB00841
ADRA1A,D25235, DB06764
ADRA1A,D25235, DB09167
ADRA1A,D25235, DB09195
ADRA1A,D25235, DB09204
ADRA1A,D25235, DB13025
ADRA1A,D25235,DB01049
ADRA1A,D25235, DB01365
ADRA1A,D25235, DB09205
ADRA1A,D25235, DB11273
ADRA1A,D25235, DB11278
ADRA1A,D25235, DB13345
SLC12A1,U58130,DB00214
SLC12A1,U58130, DB00232
SLC12A1,U58130, DB00310
SLC12A1,U58130, DB00534
SLC12A1,U58130, DB00695
SLC12A1,U58130, DB00774
SLC12A1,U58130, DB00887
SLC12A1,U58130, DB00903
SLC12A1,U58130, DB01325
MT-ND1,V00662,DB01189
TPO,J02969,DB00389
TPO,J02969, DB00550
TPO,J02969, DB00763
CASR,X81086,DB01012
CASR,X81086, DB11093
CASR,X81086, DB11348
CASR,X81086, DB12865
CASR,X81086, DB14481
ERBB2,M11767,DB00072
ERBB2,M11767, DB01259
ERBB2,M11767, DB05773
ERBB2,M11767, DB06366
ERBB2,M11767, DB08916
ERBB2,M11767, DB11652
ERBB2,M11767, DB14967
TK,J02224,DB00299
MTNR1A,U14108,DB00980
MTNR1A,U14108, DB01065
MTNR1A,U14108, DB06594
MTNR1A,U14108, DB09071
ITGAL,Y00796,DB00095
ITGAL,Y00796, DB00098
ITGAL,Y00796, DB11611
EDNRA,S63938,DB00559
EDNRA,S63938, DB06268
EDNRA,S63938, DB06403
EDNRA,S63938, DB08932
GABRA3,S62908,DB00241
GABRA3,S62908, DB00306
GABRA3,S62908, DB00312
GABRA3,S62908, DB00371
GABRA3,S62908, DB00418
GABRA3,S62908, DB00463
GABRA3,S62908, DB00599
GABRA3,S62908, DB00794
GABRA3,S62908, DB00849
GABRA3,S62908, DB01198
GABRA3,S62908, DB01351
GABRA3,S62908, DB01352
GABRA3,S62908, DB01353
GABRA3,S62908, DB01354
GABRA3,S62908, DB01355
GABRA3,S62908, DB01483
GABRA3,S62908, DB01496
GABRA3,S62908, DB01567
GABRA3,S62908, DB13994
GABRA3,S62908,DB00186
GABRA3,S62908, DB00189
GABRA3,S62908, DB00228
GABRA3,S62908, DB00231
GABRA3,S62908, DB00237
GABRA3,S62908, DB00241
GABRA3,S62908, DB00292
GABRA3,S62908, DB00349
GABRA3,S62908, DB00402
GABRA3,S62908, DB00404
GABRA3,S62908, DB00475
GABRA3,S62908, DB00546
GABRA3,S62908, DB00628
GABRA3,S62908, DB00683
GABRA3,S62908, DB00690
GABRA3,S62908, DB00753
GABRA3,S62908, DB00801
GABRA3,S62908, DB00818
GABRA3,S62908, DB00829
GABRA3,S62908, DB00842
GABRA3,S62908, DB00897
GABRA3,S62908, DB01028
GABRA3,S62908, DB01068
GABRA3,S62908, DB01107
GABRA3,S62908, DB01159
GABRA3,S62908, DB01189
GABRA3,S62908, DB01205
GABRA3,S62908, DB01215
GABRA3,S62908, DB01236
GABRA3,S62908, DB01437
GABRA3,S62908, DB01489
GABRA3,S62908, DB01511
GABRA3,S62908, DB01544
GABRA3,S62908, DB01545
GABRA3,S62908, DB01553
GABRA3,S62908, DB01558
GABRA3,S62908, DB01559
GABRA3,S62908, DB01587
GABRA3,S62908, DB01588
GABRA3,S62908, DB01589
GABRA3,S62908, DB01594
GABRA3,S62908, DB01595
GABRA3,S62908, DB01956
GABRA3,S62908, DB09017
GABRA3,S62908, DB09118
GABRA3,S62908, DB09166
GABRA3,S62908, DB11582
GABRA3,S62908, DB11859
GABRA3,S62908, DB12404
GABRA3,S62908, DB13335
GABRA3,S62908, DB13437
GABRA3,S62908, DB13643
GABRA3,S62908, DB13837
GABRA3,S62908, DB13872
GABRA3,S62908, DB14028
GABRA3,S62908, DB14672
GABRA3,S62908, DB14715
GABRA3,S62908, DB14719
GABRA3,S62908, DB15489
GABRA3,S62908, DB06579
QPRT,D78177,DB00627
GCGR,U03469,DB00040
GCGR,U03469, DB15226
ALB,V00494,DB13967
HTR2C,M81778,DB00246
HTR2C,M81778, DB00247
HTR2C,M81778, DB00434
HTR2C,M81778, DB00502
HTR2C,M81778, DB00574
HTR2C,M81778, DB00589
HTR2C,M81778, DB00656
HTR2C,M81778, DB00805
HTR2C,M81778, DB01149
HTR2C,M81778, DB01242
HTR2C,M81778, DB01267
HTR2C,M81778, DB01537
HTR2C,M81778, DB06144
HTR2C,M81778, DB06594
HTR2C,M81778, DB09014
HTR2C,M81778, DB09194
HTR2C,M81778, DB09195
HTR2C,M81778,DB01049
HTR2C,M81778, DB01239
HTR2C,M81778, DB11273
HTR2C,M81778, DB13025
HTR2C,M81778, DB13345
GRIN3B,AC004528,DB01173
GRIN3B,AC004528, DB01520
GRIN3B,AC004528,DB00659
GRIN3B,AC004528, DB01043
GRIN3B,AC004528,DB00193
GRIN3B,AC004528, DB00333
CA4,M83670,DB00273
CA4,M83670, DB00311
CA4,M83670, DB00703
CA4,M83670, DB00819
CA4,M83670, DB00869
CA4,M83670, DB01144
CA4,M83670,DB00562
CA4,M83670, DB00606
FGA,AF361104,DB00009
FGA,AF361104, DB00015
FGA,AF361104, DB00029
FGA,AF361104, DB00031
FGA,AF361104, DB11300
FGA,AF361104, DB11311
FGA,AF361104, DB11571
FGA,AF361104, DB11572
FGA,AF361104, DB13151
SRD5A1,M32313,DB00367
SRD5A1,M32313, DB01126
SRD5A1,M32313, DB09389
GAPDH,X01677,DB09092
POLA1,X06745,DB00242
POLA1,X06745, DB00631
POLA1,X06745, DB01073
frdA,J01611,DB00730
frdA,J01611,DB00456
ampC,J01611,DB00730
ampC,J01611,DB00456
KCNMA1,U13913,DB00356
KCNMA1,U13913, DB00436
KCNMA1,U13913, DB00999
KCNMA1,U13913,DB09089
P,X69798,DB00709
P,X69798, DB01265
NPR1,X15357,DB00325
NPR1,X15357, DB00727
NPR1,X15357, DB00883
NPR1,X15357, DB01612
NPR1,X15357, DB01613
PGR,X51730,DB00294
PGR,X51730, DB00304
PGR,X51730, DB00351
PGR,X51730, DB00367
PGR,X51730, DB00378
PGR,X51730, DB00396
PGR,X51730, DB00603
PGR,X51730, DB00717
PGR,X51730, DB00823
PGR,X51730, DB00834
PGR,X51730, DB00957
PGR,X51730, DB01395
PGR,X51730, DB01406
PGR,X51730, DB01431
PGR,X51730, DB04787
PGR,X51730, DB06713
PGR,X51730, DB06730
PGR,X51730, DB08867
PGR,X51730, DB09123
PGR,X51730, DB09124
PGR,X51730, DB09389
PGR,X51730, DB13857
PGR,X51730, DB14583
fabH,M77744,DB01034
CHRM2,M16404,DB00332
CHRM2,M16404, DB00383
CHRM2,M16404, DB00387
CHRM2,M16404, DB00411
CHRM2,M16404, DB00424
CHRM2,M16404, DB00462
CHRM2,M16404, DB00483
CHRM2,M16404, DB00505
CHRM2,M16404, DB00508
CHRM2,M16404, DB00517
CHRM2,M16404, DB00572
CHRM2,M16404, DB00725
CHRM2,M16404, DB00728
CHRM2,M16404, DB00747
CHRM2,M16404, DB00767
CHRM2,M16404, DB00785
CHRM2,M16404, DB00809
CHRM2,M16404, DB00986
CHRM2,M16404, DB01036
CHRM2,M16404, DB01062
CHRM2,M16404, DB01085
CHRM2,M16404, DB01148
CHRM2,M16404, DB01231
CHRM2,M16404, DB04834
CHRM2,M16404, DB06709
CHRM2,M16404, DB08801
CHRM2,M16404, DB08897
CHRM2,M16404, DB09076
CHRM2,M16404, DB09089
CHRM2,M16404, DB09167
CHRM2,M16404, DB09262
CHRM2,M16404, DB11181
CHRM2,M16404, DB12278
CHRM2,M16404, DB13581
CHRM2,M16404,DB00340
CHRM2,M16404, DB11855
IL1R1,X16896,DB00026
SMOX,AY033889,DB00127
GAMT,Z49878,DB00148
GAMT,Z49878, DB13191
FOLH1,M99487,DB00089
FOLH1,M99487, DB14805
ADRA2B,M34041,DB00292
ADRA2B,M34041, DB00368
ADRA2B,M34041, DB00484
ADRA2B,M34041, DB00575
ADRA2B,M34041, DB00668
ADRA2B,M34041, DB00935
ADRA2B,M34041, DB01363
ADRA2B,M34041, DB01392
ADRA2B,M34041, DB01577
ADRA2B,M34041, DB04855
ADRA2B,M34041, DB06262
ADRA2B,M34041, DB06694
ADRA2B,M34041, DB11124
ADRA2B,M34041,DB00193
ADRA2B,M34041, DB00217
ADRA2B,M34041, DB06707
ADRA2B,M34041, DB09167
ADRA2B,M34041, DB09195
ADRA2B,M34041, DB09202
ADRA2B,M34041, DB11477
ADRA2B,M34041, DB13025
ADRA2B,M34041,DB01049
ADRA2B,M34041, DB01365
ADRA2B,M34041, DB09205
ADRA2B,M34041, DB11273
ADRA2B,M34041, DB11278
ADRA2B,M34041, DB13345
HMGCR,M11058,DB00175
HMGCR,M11058, DB00227
HMGCR,M11058, DB00439
HMGCR,M11058, DB00641
HMGCR,M11058, DB01076
HMGCR,M11058, DB01095
HMGCR,M11058, DB01098
HMGCR,M11058, DB06693
HMGCR,M11058, DB08860
ADRA1B,M99589,DB00211
ADRA1B,M99589, DB00298
ADRA1B,M99589, DB00346
ADRA1B,M99589, DB00368
ADRA1B,M99589, DB00388
ADRA1B,M99589, DB00457
ADRA1B,M99589, DB00477
ADRA1B,M99589, DB00668
ADRA1B,M99589, DB00679
ADRA1B,M99589, DB00696
ADRA1B,M99589, DB01162
ADRA1B,M99589, DB01622
ADRA1B,M99589, DB04855
ADRA1B,M99589, DB06207
ADRA1B,M99589, DB06262
ADRA1B,M99589, DB09128
ADRA1B,M99589, DB09202
ADRA1B,M99589, DB11124
ADRA1B,M99589,DB00346
ADRA1B,M99589, DB00598
ADRA1B,M99589, DB00841
ADRA1B,M99589, DB01136
ADRA1B,M99589, DB06764
ADRA1B,M99589, DB09167
ADRA1B,M99589, DB09195
ADRA1B,M99589, DB09204
ADRA1B,M99589, DB13025
ADRA1B,M99589,DB01049
ADRA1B,M99589, DB01365
ADRA1B,M99589, DB09205
ADRA1B,M99589, DB11273
ADRA1B,M99589, DB11278
ADRA1B,M99589, DB13345
pbpA,BA000016,DB00229
pbpA,BA000016, DB00267
pbpA,BA000016, DB00301
pbpA,BA000016, DB00417
pbpA,BA000016, DB00447
pbpA,BA000016, DB00456
pbpA,BA000016, DB00713
pbpA,BA000016, DB00833
pbpA,BA000016, DB00948
pbpA,BA000016, DB01061
pbpA,BA000016, DB01066
pbpA,BA000016, DB01112
pbpA,BA000016, DB01139
pbpA,BA000016, DB01604
pbpA,BA000016, DB01605
pbpA,BA000016, DB04133
SQLE,D78130,DB00735
SQLE,D78130, DB01091
DRD3,U32499,DB00268
DRD3,U32499, DB00413
DRD3,U32499, DB00589
DRD3,U32499, DB00714
DRD3,U32499, DB00988
DRD3,U32499, DB01100
DRD3,U32499, DB01184
DRD3,U32499, DB01186
DRD3,U32499, DB01200
DRD3,U32499, DB01235
DRD3,U32499, DB01239
DRD3,U32499, DB01267
DRD3,U32499, DB05271
DRD3,U32499, DB06016
DRD3,U32499, DB06288
DRD3,U32499, DB09014
DRD3,U32499, DB09223
DRD3,U32499, DB11274
DRD3,U32499, DB13025
DRD3,U32499,DB01049
DRD3,U32499, DB11275
DRD3,U32499, DB13345
SRD5A2,M74047,DB00548
SRD5A2,M74047, DB01126
SRD5A2,M74047, DB01216
mrcA,X02164,DB00274
mrcA,X02164, DB00303
mrcA,X02164, DB00430
mrcA,X02164, DB00438
mrcA,X02164, DB01327
mrcA,X02164, DB01328
mrcA,X02164, DB01329
mrcA,X02164, DB01331
mrcA,X02164, DB01332
mrcA,X02164, DB01333
mrcA,X02164, DB01414
mrcA,X02164, DB01415
mrcA,X02164, DB01598
mrcA,X02164, DB06211
mrcA,X02164,DB00578
mrcA,X02164, DB01000
mrcA,X02164, DB01602
mrcA,X02164, DB09319
ITGA4,X16983,DB00108
ITGA4,X16983, DB09033
BLVRB,D26308,DB00140
SLC25A4,J02966,DB00720
SLC12A4,U55054,DB00887
PTGFR,L24470,DB00287
PTGFR,L24470, DB00654
PTGFR,L24470, DB00905
PTGFR,L24470, DB01160
PTGFR,L24470, DB08819
PTGFR,L24470, DB11660
TH,Y00414,DB00360
TH,Y00414, DB00765
ATP4B,M75110,DB05351
nfsA,U18655,DB00698
AKR1C2,U05598,DB01586
SLC25A6,J03592,DB00720
GHRHR,L01406,DB00010
GHRHR,L01406, DB08869
CSF2RA,X17648,DB00020
CSF2RA,X17648, DB10772
HBB,U01317,DB00893
HBB,U01317, DB06154
HBB,U01317, DB09112
HBB,U01317, DB09147
HBB,U01317, DB09517
HBB,U01317, DB13995
M,M23978,DB00478
M,M23978, DB00915
PDE10A,AB020593,DB00975
PDE10A,AB020593, DB08814
PDE10A,AB020593,DB09283
OPRK1,U11053,DB00295
OPRK1,U11053, DB00318
OPRK1,U11053, DB00327
OPRK1,U11053, DB00454
OPRK1,U11053, DB00497
OPRK1,U11053, DB00611
OPRK1,U11053, DB00647
OPRK1,U11053, DB00652
OPRK1,U11053, DB00704
OPRK1,U11053, DB00836
OPRK1,U11053, DB00844
OPRK1,U11053, DB00921
OPRK1,U11053, DB01183
OPRK1,U11053, DB01209
OPRK1,U11053, DB01439
OPRK1,U11053, DB01497
OPRK1,U11053, DB01571
OPRK1,U11053, DB06230
OPRK1,U11053, DB06738
OPRK1,U11053, DB09209
OPRK1,U11053, DB09272
OPRK1,U11053, DB11130
OPRK1,U11053, DB11691
OPRK1,U11053, DB11938
BRAF,M95712,DB00398
BRAF,M95712, DB08881
BRAF,M95712, DB08896
BRAF,M95712, DB08912
BRAF,M95712, DB11718
BRAF,M95712, DB14840
HCAR2,AY148884,DB00627
HCAR2,AY148884, DB08949
GRIA1,M64752,DB00753
GRIA1,M64752, DB01028
GRIA1,M64752, DB01189
GRIA1,M64752, DB01236
GRIA1,M64752, DB08883
GRIN3A,AJ416950,DB00392
GRIN3A,AJ416950, DB00514
GRIN3A,AJ416950, DB00721
GRIN3A,AJ416950, DB00898
GRIN3A,AJ416950, DB00915
GRIN3A,AJ416950, DB01173
GRIN3A,AJ416950, DB01221
GRIN3A,AJ416950, DB01520
GRIN3A,AJ416950, DB01549
GRIN3A,AJ416950, DB03575
GRIN3A,AJ416950,DB00659
GRIN3A,AJ416950, DB01043
GRIN3A,AJ416950,DB00193
GRIN3A,AJ416950, DB00333
MMP2,J03210,DB00786
KCNJ1,U12541,DB00217
KCNJ1,U12541, DB00222
KCNJ1,U12541, DB00350
KCNJ1,U12541, DB00414
KCNJ1,U12541, DB01382
KCNJ1,U12541, DB08838
KCNJ1,U12541,DB11148
SLC6A3,M96670,DB00182
SLC6A3,M96670, DB00191
SLC6A3,M96670, DB00245
SLC6A3,M96670, DB00422
SLC6A3,M96670, DB00579
SLC6A3,M96670, DB00721
SLC6A3,M96670, DB00745
SLC6A3,M96670, DB00830
SLC6A3,M96670, DB00852
SLC6A3,M96670, DB00907
SLC6A3,M96670, DB00937
SLC6A3,M96670, DB00988
SLC6A3,M96670, DB01105
SLC6A3,M96670, DB01156
SLC6A3,M96670, DB01363
SLC6A3,M96670, DB01442
SLC6A3,M96670, DB01463
SLC6A3,M96670, DB01472
SLC6A3,M96670, DB01576
SLC6A3,M96670, DB01577
SLC6A3,M96670, DB06413
SLC6A3,M96670, DB06701
SLC6A3,M96670, DB16629
GSR,X15722,DB00262
HTR7,U68487,DB00247
HTR7,U68487, DB06288
HTR7,U68487, DB09068
HTR7,U68487, DB09225
HTR7,U68487,DB01049
HTR7,U68487, DB01239
HTR7,U68487, DB11273
HTR7,U68487, DB13025
HTR7,U68487, DB13345
IL2RB,M26062,DB00004
IL2RB,M26062, DB00041
IL2RB,M26062, DB00111
EPOR,M60459,DB00012
EPOR,M60459, DB00016
EPOR,M60459, DB08894
EPOR,M60459, DB09107
PLA2G4A,M72393,DB01103
IL2RA,X01057,DB00004
IL2RA,X01057, DB00041
IL2RA,X01057, DB00074
IL2RA,X01057, DB00111
HTR1D,M89955,DB00216
HTR1D,M89955, DB00246
HTR1D,M89955, DB00315
HTR1D,M89955, DB00320
HTR1D,M89955, DB00574
HTR1D,M89955, DB00669
HTR1D,M89955, DB00696
HTR1D,M89955, DB00952
HTR1D,M89955, DB00953
HTR1D,M89955, DB00998
HTR1D,M89955,DB01049
HTR1D,M89955, DB01239
HTR1D,M89955, DB11273
HTR1D,M89955, DB13025
HTR1D,M89955, DB13345
IFNAR1,J03171,DB00008
IFNAR1,J03171, DB00011
IFNAR1,J03171, DB00018
IFNAR1,J03171, DB00022
IFNAR1,J03171, DB00034
IFNAR1,J03171, DB00060
IFNAR1,J03171, DB00068
IFNAR1,J03171, DB00069
IFNAR1,J03171, DB00105
IFNAR1,J03171, DB11976
IFNAR1,J03171, DB14999
IFNAR1,J03171,DB15119
RARA,X06614,DB00459
RARA,X06614, DB00523
RARA,X06614, DB00799
RARA,X06614, DB00926
RARA,X06614, DB04942
HIV-1 protease,AJ010714,DB00220
CALY,AF225903,DB00831
NR3C2,M16801,DB00396
NR3C2,M16801, DB00421
NR3C2,M16801, DB00687
NR3C2,M16801, DB00700
NR3C2,M16801, DB01134
NR3C2,M16801, DB01395
NR3C2,M16801, DB16165
KCNQ1,AF000571,DB04855
CD33,M23197,DB00056
PRKAA1,AB022017,DB00914
PRKAA1,AB022017,DB00131
CACNG1,L07738,DB00343
CACNG1,L07738, DB00528
CACNG1,L07738,DB00228
CACNG1,L07738, DB11148
L,X57559,DB00811
PNLIP,J05125,DB01083
SHBG,X16349,DB00675
F,D00334,DB00110
THRA,X55074,DB00279
THRA,X55074, DB00451
THRA,X55074, DB00509
THRA,X55074, DB01583
FFAR1,AF024687,DB00159
FGF1,M13361,DB00686
FGF1,M13361, DB10772
ERG11,L40389,DB01026
ERG11,L40389, DB01167
ERG11,L40389, DB09040
ERG11,L40389, DB11633
CACNA2D1,M76559,DB00230
CACNA2D1,M76559, DB00270
CACNA2D1,M76559, DB00401
CACNA2D1,M76559, DB00622
CACNA2D1,M76559, DB00996
CACNA2D1,M76559, DB01023
CACNA2D1,M76559, DB01054
CACNA2D1,M76559, DB06712
CACNA2D1,M76559,DB00228
CACNA2D1,M76559, DB11148
ADRB2,Y00106,DB00368
ADRB2,Y00106, DB00373
ADRB2,Y00106, DB00449
ADRB2,Y00106, DB00489
ADRB2,Y00106, DB00521
ADRB2,Y00106, DB00598
ADRB2,Y00106, DB00668
ADRB2,Y00106, DB00816
ADRB2,Y00106, DB00866
ADRB2,Y00106, DB00867
ADRB2,Y00106, DB00871
ADRB2,Y00106, DB00901
ADRB2,Y00106, DB00938
ADRB2,Y00106, DB00960
ADRB2,Y00106, DB00983
ADRB2,Y00106, DB01001
ADRB2,Y00106, DB01064
ADRB2,Y00106, DB01210
ADRB2,Y00106, DB01214
ADRB2,Y00106, DB01274
ADRB2,Y00106, DB01288
ADRB2,Y00106, DB01291
ADRB2,Y00106, DB01359
ADRB2,Y00106, DB01363
ADRB2,Y00106, DB01364
ADRB2,Y00106, DB01366
ADRB2,Y00106, DB01407
ADRB2,Y00106, DB01408
ADRB2,Y00106, DB04846
ADRB2,Y00106, DB05039
ADRB2,Y00106, DB05590
ADRB2,Y00106, DB06262
ADRB2,Y00106, DB06814
ADRB2,Y00106, DB09080
ADRB2,Y00106, DB09082
ADRB2,Y00106, DB09204
ADRB2,Y00106, DB09273
ADRB2,Y00106, DB11124
ADRB2,Y00106, DB11587
ADRB2,Y00106, DB13139
ADRB2,Y00106,DB01049
ADRB2,Y00106, DB01118
ADRB2,Y00106, DB11273
ADRB2,Y00106, DB11278
ADRB2,Y00106, DB13345
FKBP1A,M34539,DB00864
TNF,M16441,DB00005
TNF,M16441, DB00051
TNF,M16441, DB00065
TNF,M16441, DB01041
TNF,M16441, DB06674
TNF,M16441, DB08904
TNF,M16441, DB08910
TNF,M16441, DB10772
TNF,M16441, DB13751
CYSLTR1,AF119711,DB00471
CYSLTR1,AF119711, DB00549
CYSLTR1,AF119711, DB00587
CYSLTR1,AF119711, DB00716
CYSLTR1,AF119711, DB01411
RXRG,U38480,DB00210
RXRG,U38480, DB00307
RXRG,U38480, DB00459
RXRG,U38480, DB00523
RXRG,U38480, DB00755
RXRG,U38480, DB00926
RXRG,U38480, DB03756
KCNJ11,D50582,DB00222
KCNJ11,D50582, DB00922
KCNJ11,D50582, DB01119
KCNJ11,D50582, DB01154
KCNJ11,D50582,DB11148
KCNJ11,D50582,DB00839
KCNJ11,D50582, DB01016
SLC25A5,M57424,DB00720
FCGR1A,X14356,DB00028
FCGR1A,X14356, DB06607
FCGR1A,X14356, DB14962
IFNGR1,J03143,DB00033
VKORC1,AY423044,DB00170
VKORC1,AY423044, DB00266
VKORC1,AY423044, DB00498
VKORC1,AY423044, DB00682
VKORC1,AY423044, DB00946
VKORC1,AY423044, DB01418
CKM,M14780,DB00148
CKM,M14780, DB13191
ADRA1D,M76446,DB00298
ADRA1D,M76446, DB00346
ADRA1D,M76446, DB00368
ADRA1D,M76446, DB00388
ADRA1D,M76446, DB00457
ADRA1D,M76446, DB00590
ADRA1D,M76446, DB00696
ADRA1D,M76446, DB01162
ADRA1D,M76446, DB04855
ADRA1D,M76446, DB06207
ADRA1D,M76446, DB06262
ADRA1D,M76446, DB09202
ADRA1D,M76446, DB11124
ADRA1D,M76446,DB00346
ADRA1D,M76446, DB00598
ADRA1D,M76446, DB00841
ADRA1D,M76446, DB01136
ADRA1D,M76446, DB06764
ADRA1D,M76446, DB09167
ADRA1D,M76446, DB09195
ADRA1D,M76446, DB09204
ADRA1D,M76446, DB13025
ADRA1D,M76446,DB01049
ADRA1D,M76446, DB01365
ADRA1D,M76446, DB09205
ADRA1D,M76446, DB11273
ADRA1D,M76446, DB11278
ADRA1D,M76446, DB13345
PLAUR,X51675,DB00013
CD2,M19806,DB00092
IMPDH2,J04208,DB00688
IMPDH2,J04208, DB01024
BGLAP,X53698,DB05260
CYP11B1,M32879,DB00648
CYP11B1,M32879, DB01011
CYP11B1,M32879, DB11837
ATP1A1,D00099,DB00390
ATP1A1,D00099, DB00511
ATP1A1,D00099, DB00903
ATP1A1,D00099, DB01021
ATP1A1,D00099, DB01078
ATP1A1,D00099, DB01092
ATP1A1,D00099, DB01158
ATP1A1,D00099, DB01188
ATP1A1,D00099, DB01396
ATP1A1,D00099, DB01430
ATP1A1,D00099,DB16690
ddlA,M58467,DB00260
MTR,U71285,DB00115
MTR,U71285, DB00200
MTR,U71285, DB03614
TSPO,M36035,DB01178
